year,season,league_name,week,team_1,team_2,Blue,Red,MH,PB,Start,HL,set_number
2020.0,summer,TPL_a,4,SUP.A,RY.A,RY.A,SUP.A,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1270255?gameHash=d0398323091185b8&tab=overview,https://youtu.be/8r913vRB4tc?t=1,https://youtu.be/8r913vRB4tc?t=505,https://www.youtube.com/watch?v=IWPqjqh-KLc,1.0
2020.0,summer,TPL_a,4,BJK.A,GAL.A,GAL.A,BJK.A,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1270261?gameHash=38035a4429aa2321&tab=overview,https://youtu.be/lqCEYnQUX2c?t=1,https://youtu.be/lqCEYnQUX2c?t=470,https://www.youtube.com/watch?v=4VSwiVUOHsI,1.0
2020.0,summer,TPL_a,4,IWC.A,FB.A,FB.A,IWC.A,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1300303?gameHash=3244157ef4dbc4bc&tab=overview,https://youtu.be/t0oLOqxYTsQ?t=1,https://youtu.be/t0oLOqxYTsQ?t=449,https://www.youtube.com/watch?v=x5m6mO9-5eM,1.0
2020.0,summer,TPL_a,5,RY.A,5R.A,5R.A,RY.A,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1300678?gameHash=db9c2d70cf60e437&tab=overview,https://youtu.be/0AL6AUrXc3k?t=1,https://youtu.be/0AL6AUrXc3k?t=411,https://www.youtube.com/watch?v=CUcAFJ37oUA,1.0
2020.0,summer,TPL_a,5,IWC.A,SUP.A,SUP.A,IWC.A,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1300683?gameHash=cee0d3c777bbdc79&tab=overview,https://youtu.be/EV2728eYfxs?t=1,https://youtu.be/EV2728eYfxs?t=390,https://www.youtube.com/watch?v=3mTtSrvGxr4,1.0
2020.0,summer,TPL_a,5,DP.A,BJK.A,BJK.A,DP.A,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1300687?gameHash=8526f8dd5f913674&tab=overview,https://youtu.be/iHdMNJvvjSE?t=1,https://youtu.be/iHdMNJvvjSE?t=375,https://www.youtube.com/watch?v=kra4Y2Rk_4s,1.0
2020.0,summer,TPL_a,5,FB.A,AUR.A,AUR.A,FB.A,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1300688?gameHash=1da01bc9cd59920e&tab=overview,https://youtu.be/L2iydu7I6B8?t=1,https://youtu.be/L2iydu7I6B8?t=168,https://www.youtube.com/watch?v=LU9YLWKgkHs,1.0
2020.0,summer,TPL_a,5,GAL.A,GS.A,GS.A,GAL.A,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1300694?gameHash=097e3359bb58b12c&tab=overview,https://youtu.be/OXXjL2GzZoE?t=1,https://youtu.be/OXXjL2GzZoE?t=428,https://www.youtube.com/watch?v=N8LRdMLgBEQ,1.0
2020.0,summer,TPL_a,5,5R.A,IWC.A,IWC.A,5R.A,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1300745?gameHash=5527bb96fc5f214f&tab=overview,https://youtu.be/LaVWBGUngbc?t=1,https://youtu.be/LaVWBGUngbc?t=467,https://www.youtube.com/watch?v=_OAXhcompnE,1.0
2020.0,summer,TPL_a,5,BJK.A,AUR.A,AUR.A,BJK.A,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1300750?gameHash=9b75abc49b28253e&tab=overview,https://youtu.be/LK5mzLM1ORE?t=1,https://youtu.be/LK5mzLM1ORE?t=413,https://www.youtube.com/watch?v=VaPAYhUxXws,1.0
2020.0,summer,TPL_a,5,GAL.A,RY.A,RY.A,GAL.A,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1300752?gameHash=6f2e9ae2f463e2d3&tab=overview,https://youtu.be/oBG6WDUcEYc?t=1,https://youtu.be/oBG6WDUcEYc?t=541,https://www.youtube.com/watch?v=s7euLkXVWHk,1.0
2020.0,summer,TPL_a,5,GS.A,DP.A,DP.A,GS.A,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1300753?gameHash=882537414515eb2f&tab=overview,https://youtu.be/J_ETMl5ikx8?t=1,https://youtu.be/J_ETMl5ikx8?t=325,https://www.youtube.com/watch?v=9UYB7goF3nE,1.0
2020.0,summer,TPL_a,5,SUP.A,FB.A,FB.A,SUP.A,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1300755?gameHash=1464b7eaea2ebe76&tab=overview,https://youtu.be/0g8OMS2LYBw?t=1,https://youtu.be/0g8OMS2LYBw?t=448,https://www.youtube.com/watch?v=prMriA9L5Sw,1.0
2020.0,summer,TPL_a,6,DP.A,RY.A,RY.A,DP.A,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1240125?gameHash=d90109f706105250&tab=overview,https://youtu.be/Ewz47r0BSXk?t=1,https://youtu.be/Ewz47r0BSXk?t=397,https://www.youtube.com/watch?v=4XNDVDoWjcU,1.0
2020.0,summer,TPL_a,6,SUP.A,5R.A,SUP.A,5R.A,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1250118?gameHash=2ad30d1cb18c33b3&tab=overview,https://youtu.be/rL11udsQCbY?t=1,https://youtu.be/rL11udsQCbY?t=437,https://www.youtube.com/watch?v=hS48gl2fFnE,1.0
2020.0,summer,TPL_a,6,IWC.A,GAL.A,GAL.A,IWC.A,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1250124?gameHash=0d2729a47f14e46a&tab=overview,https://youtu.be/Nb1-jwa--rg?t=1,https://youtu.be/Nb1-jwa--rg?t=478,https://www.youtube.com/watch?v=X0kN9eys9zg,1.0
