year,season,league_name,week,team_1,team_2,Blue,Red,MH,PB,Start,Post,HL,MVP,set_number
2020.0,summer,LPL,3,SN,RW,SN,RW,https://lpl.qq.com/es/stats.shtml?bmid=6232,https://youtu.be/TKnWzePOUMQ?t=4372,https://youtu.be/TKnWzePOUMQ?t=4732,https://youtu.be/TKnWzePOUMQ?t=6258,https://youtu.be/WBuleq8uArA?t=7,Swordart,1.0
2020.0,summer,LPL,3,,,RW,SN,https://lpl.qq.com/es/stats.shtml?bmid=6232,https://youtu.be/TKnWzePOUMQ?t=7449,https://youtu.be/TKnWzePOUMQ?t=7842,https://youtu.be/TKnWzePOUMQ?t=9572,https://youtu.be/z9ZjM9sqVUI?t=7,Angel,2.0
2020.0,summer,LPL,3,iG,EDG,iG,EDG,https://lpl.qq.com/es/stats.shtml?bmid=6233,https://youtu.be/TKnWzePOUMQ?t=10744,https://youtu.be/TKnWzePOUMQ?t=11116,https://youtu.be/TKnWzePOUMQ?t=14215,https://youtu.be/692cDS9GyXg?t=7,Hope,1.0
2020.0,summer,LPL,3,,,iG,EDG,https://lpl.qq.com/es/stats.shtml?bmid=6233,https://youtu.be/TKnWzePOUMQ?t=15177,https://youtu.be/TKnWzePOUMQ?t=15579,https://youtu.be/TKnWzePOUMQ?t=16972,https://youtu.be/Uqy-0OJtl4g?t=7,Ning,2.0
2020.0,summer,LPL,3,,,EDG,iG,https://lpl.qq.com/es/stats.shtml?bmid=6233,https://youtu.be/TKnWzePOUMQ?t=17869,https://youtu.be/TKnWzePOUMQ?t=19057,https://youtu.be/TKnWzePOUMQ?t=20756,https://youtu.be/vPLXxcFFmJA?t=7,Rookie,3.0
2020.0,summer,LPL,4,V5,VG,V5,VG,https://lpl.qq.com/es/stats.shtml?bmid=6234,https://youtu.be/q_bbjpKxQMo?t=5229,https://youtu.be/q_bbjpKxQMo?t=5640,https://youtu.be/q_bbjpKxQMo?t=7881,https://youtu.be/JdlW2t7_wS0?t=7,ppgod,1.0
2020.0,summer,LPL,4,,,VG,V5,https://lpl.qq.com/es/stats.shtml?bmid=6234,https://youtu.be/q_bbjpKxQMo?t=8846,https://youtu.be/q_bbjpKxQMo?t=9303,https://youtu.be/q_bbjpKxQMo?t=10974,https://youtu.be/3lyPm36qnKw?t=7,Weiwei,2.0
2020.0,summer,LPL,4,ES,RNG,ES,RNG,https://lpl.qq.com/es/stats.shtml?bmid=6235,https://youtu.be/q_bbjpKxQMo?t=12191,https://youtu.be/q_bbjpKxQMo?t=12660,https://youtu.be/q_bbjpKxQMo?t=15090,https://youtu.be/k5v3kwwPRsQ?t=7,Betty,1.0
2020.0,summer,LPL,4,,,RNG,ES,https://lpl.qq.com/es/stats.shtml?bmid=6235,https://youtu.be/q_bbjpKxQMo?t=15825,https://youtu.be/q_bbjpKxQMo?t=16224,https://youtu.be/q_bbjpKxQMo?t=18367,https://youtu.be/mX5DBBei8AQ?t=7,Wink,2.0
2020.0,summer,LPL,4,,,ES,RNG,https://lpl.qq.com/es/stats.shtml?bmid=6235,https://youtu.be/q_bbjpKxQMo?t=19085,https://youtu.be/q_bbjpKxQMo?t=19525,https://youtu.be/q_bbjpKxQMo?t=21251,https://youtu.be/qCGu4kBB4Ho?t=7,Xiaohu,3.0
